id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
193,5.258437158772722e-05,0.00010805728379637003,0.7773513197898865,0.0006515792920254171,2.721194687183015e-05,0.005700108595192432,0.0027839173562824726,0.0006749372696503997,0.0006548897945322096,9.899349242914468e-05,2.177881651732605e-05,0.00014733649732079357,2.591895906789432e-07,4.880138294538483e-05,1.0088618864756427e-06,3.810574344242923e-05,8.543609146727249e-05,4.8519836127525195e-05,6.31817499652243e-07,4.460394848138094e-05,2.3881775632617064e-06,0.00041298160795122385,0.0001765197521308437,0.00010212350753135979,1.357603741780622e-05,5.891602631891146e-05,2.0755942387040704e-05,0.00011486709991004318,0.0005062068230472505,4.777325739269145e-05,0.08663053065538406,0.0002674348943401128,8.141708531184122e-05,7.439931505359709e-05,0.009426007978618145,0.00013154276530258358,0.0006581358029507101,4.259854176780209e-05,0.0021425082813948393,0.001520763267762959,0.0021020122803747654,6.731594567099819e-06,0.007324527483433485,2.647789915499743e-05,0.001628134516067803,0.0018721502274274826,4.8170059017138556e-06,8.479547977913171e-05,1.440311643818859e-05,1.0945057056233054e-06,0.0008168467320501804,1.2453001545509323e-05,9.505128218734171e-06,7.606637382195913e-07,1.0461191095600952e-06,1.015765064948937e-05,2.910096554842312e-06,0.0025341620203107595,9.32939801714383e-05,0.0017537763342261314,0.00017583894077688456,0.00011388257553335279,0.00012604125367943197,0.0006995794246904552,3.1874008072918514e-06,1.5213609003694728e-05,3.4925669751828536e-05,2.703867903619539e-05,0.017678331583738327,3.713389014592394e-05,4.821202310267836e-06,3.380021735210903e-05,5.643844815494958e-06,0.0023635970428586006,3.723662666743621e-05,3.265162376919761e-05,4.482629447011277e-05,1.4770770576433279e-05,8.383268141187727e-05,7.36207039153669e-06,2.831920028256718e-06,0.0656774640083313,7.793917757226154e-05,2.3772397980792448e-05,2.5615847334847786e-05,0.00015520129818469286,3.798010584432632e-05,0.00037856941344216466,3.781890427489998e-07,2.2222220650292e-05,0.0001715122489258647,2.2346181083321426e-07,8.139309647958726e-05,1.1812271623057313e-06,2.8102962460252456e-05,0.0015309166628867388,0.0008592148660682142,5.097359462524764e-06,0.0001090017321985215
195,0.00011058745440095663,0.000232944410527125,0.001634873216971755,0.0003246106789447367,3.225345426471904e-05,4.282814188627526e-05,0.00036657523014582694,5.071052328275982e-06,2.7132195100421086e-05,0.00024327673600055277,4.028057446703315e-05,0.00017205762560479343,0.00015452943625859916,2.4445128588013176e-07,3.599869160098024e-05,5.904474892304279e-05,0.00022402408649213612,1.8296940424988861e-06,0.001146735274232924,7.804687811585609e-06,0.21439862251281738,0.00019674518262036145,0.013506426475942135,0.12158126384019852,0.2686219811439514,0.011875549331307411,3.285739876446314e-05,1.4641426787420642e-05,0.0002416530332993716,0.0018974466947838664,0.00010372870019637048,0.005722097121179104,0.0003551971458364278,0.1825295388698578,0.00027362880064174533,0.00014202141028363258,0.0001552129106130451,0.000369174376828596,0.0009796805679798126,0.11215347051620483,5.279242031974718e-05,4.912689746561227e-06,6.886197638777958e-07,0.00017746599041856825,2.579315378170577e-06,0.00013952825975138694,2.6949539460474625e-05,5.075198714621365e-06,0.00015453291416633874,3.895999896030844e-07,0.00015597435412928462,0.00022689047909807414,0.000154146968270652,2.7943253826379078e-06,0.00026159564731642604,0.000525259820278734,6.894358648423804e-07,5.575940122071188e-06,3.9611577449250035e-06,0.00017478370864409953,0.009390382096171379,0.0018648114055395126,0.0004951192531734705,2.2471253032563254e-05,6.418752309400588e-05,0.038980208337306976,4.471849592846411e-07,3.84590748581104e-06,0.0008177855052053928,4.853054997511208e-05,0.0014393306337296963,1.8725813788478263e-05,0.00010548182763159275,8.98616599442903e-06,0.00018094618280883878,9.023307211464271e-05,1.9779814465437084e-05,2.819145083776675e-05,5.290062472340651e-05,7.849561370676383e-05,2.9356083359743934e-06,3.352376734255813e-05,6.049532657925738e-06,1.0267217476211954e-06,0.00018738658400252461,4.5445481191563886e-06,3.532941036610282e-06,7.001467020018026e-05,2.5568399451003643e-06,4.3685929540515644e-07,0.0004886903334408998,0.00018453181837685406,0.00014793628361076117,1.207707555295201e-05,2.827977141350857e-07,9.707807748782216e-07,0.002926592482253909,0.00011820735380752012,7.649280632904265e-06
197,2.217796918557724e-06,1.4764576405923435e-07,1.5299113087507976e-08,3.92103493140894e-06,7.562725841125939e-07,3.043862989215995e-06,7.6861299547204e-09,6.888885906164433e-08,6.6373154368193354e-06,1.7700156149658142e-06,1.798019638954429e-06,2.1279347173219776e-09,0.00011489517783047631,5.500035271666093e-08,5.4070978876552545e-06,4.63553806184791e-06,3.309529859052418e-07,2.1764060420537135e-07,1.8286174352510898e-08,1.1359883700379214e-08,1.283918038552656e-07,2.346245537410141e-06,6.279680064835702e-08,2.29391492467812e-08,3.397741110688912e-08,1.2663805115664672e-08,3.54714160266667e-07,0.00011590845679165795,1.2039285479659156e-07,5.151834958638801e-09,2.05829531196855e-09,7.724065653746948e-06,3.377286930117407e-07,1.7021488218915692e-08,5.416170267835696e-08,1.8094701204063313e-07,3.2481250400451245e-07,8.763820398549615e-12,9.694903768675545e-10,1.5023731592123113e-08,3.8416395065077324e-10,3.512795956339687e-06,4.330164301791228e-06,1.3525950359749572e-09,5.193677452552947e-07,7.71470070048963e-08,8.840593363856897e-05,1.7566936350021933e-08,3.2388143722528184e-07,5.8596167917812636e-08,8.201839591492899e-06,9.177026186080184e-06,1.0396303906645699e-07,2.1952430415694835e-06,6.881108856759965e-05,1.0159102430407074e-06,1.9103485101368278e-05,3.0185958177497696e-09,1.8114074919139966e-05,7.258579159952205e-08,2.1592454046981402e-08,1.5170024880717392e-06,5.504275577550288e-06,1.3227361250756076e-07,0.0009205505484715104,1.8979754656811565e-08,3.334609209559858e-05,4.749422521932445e-10,1.487629077701058e-07,9.968366612156387e-07,1.0028122332528255e-08,6.915074095559248e-07,9.940570180333452e-07,1.4846429621684365e-05,5.121624440107553e-07,3.8707978092134e-05,1.670271032594428e-08,1.0409326023363974e-06,1.2859019079769496e-05,1.1778859487776572e-07,2.549162900322699e-06,2.854548483810504e-06,5.755143916985617e-08,0.9979050159454346,1.0883955070539741e-07,2.138601331580503e-07,9.48594625072019e-09,8.538685869474705e-10,2.708122565309168e-06,2.9773795517940016e-07,4.962271149544506e-10,2.6331650815336616e-07,3.583533327855548e-07,5.268603331387567e-07,5.286780435653782e-08,3.91705246016727e-09,0.0005544843734242022,6.816609356974368e-07,1.360761614499495e-09
200,3.272076014582126e-07,2.6154862098337617e-06,0.0003489090013317764,2.319341319889645e-06,4.047138588703092e-07,1.341080405836692e-06,3.406888936297037e-05,1.3743719762260298e-07,3.533520498422149e-07,4.385780698612507e-07,8.841765719580508e-08,2.284268560970304e-07,5.9723741507866634e-09,7.873754981346792e-08,3.4234014378853317e-07,1.643804580453434e-06,4.920128503727028e-06,7.507029664566289e-08,4.917475280308281e-07,5.1467708544805646e-05,1.0153896710107801e-06,6.121963451732881e-07,0.007771945092827082,3.239175202907063e-05,0.0002381813683314249,1.495628930570092e-05,7.018896042154665e-08,2.210114871559199e-06,1.6023238913476234e-06,4.6708843001397327e-05,0.00035953352926298976,2.614347977214493e-05,4.981041001883568e-06,1.2972000149602536e-05,0.00038148631574586034,3.15205312517719e-07,0.00026175923994742334,0.024990443140268326,0.004783826880156994,0.008387986570596695,0.9475520253181458,4.0252405142382486e-07,2.1521502731047804e-06,0.00033711703144945204,2.4854036837496096e-06,0.00012093869008822367,4.626976135568839e-08,0.0001709503267193213,6.4091000240296125e-06,7.54795870250291e-09,0.0004942577797919512,4.963981155015063e-07,2.849318718745053e-07,5.6458975272732914e-09,2.2076258687775407e-07,2.8053449341314263e-07,3.234823608977422e-08,0.002033188473433256,2.26425636355998e-05,2.586389564385172e-05,3.093360646744259e-05,1.6649523786327336e-06,6.509984814329073e-06,4.342617103247903e-05,8.697185194250778e-08,9.8890581057276e-08,4.520154561760137e-08,0.0001731833181111142,2.703212885535322e-05,5.184607744013192e-06,9.775836815606453e-07,1.4006853632508864e-07,1.5812620404176414e-05,1.239587703594225e-07,2.8648455554503016e-06,9.65181996548381e-08,4.099258603673661e-06,1.3836792277288623e-05,3.1440297334484058e-06,2.5941128569684224e-06,1.4071667164827772e-09,5.316503575159004e-06,2.5532763174851425e-06,2.498446782794872e-09,0.00013824005145579576,4.561864841434726e-07,1.6060506595749757e-06,0.0008884291164577007,6.631605486973058e-08,6.224042294888932e-07,3.069021477131173e-05,8.442022902954704e-08,2.0648812437684683e-07,1.4492571587254588e-08,3.078417876167805e-06,1.8058579371427186e-05,2.7770944143412635e-05,1.021744992613094e-05,1.4582745961888577e-06
205,1.3402817558016977e-06,4.506679488258669e-06,9.712261089589447e-05,2.232628503406886e-06,2.0177418264211155e-05,8.950781193561852e-06,9.183614747598767e-05,1.417815269633138e-06,6.804873464716366e-07,1.6706718497516704e-07,4.1974661144195125e-05,0.0001349658123217523,6.324799528556468e-08,3.182731961715035e-05,1.5268193237716332e-05,5.044742283644155e-05,8.12967773526907e-05,4.427259909789427e-07,6.953324191272259e-05,3.554100840119645e-05,1.3717150295633473e-06,2.2180496671353467e-05,0.9463188052177429,6.188809493323788e-05,0.0014973664656281471,0.0004945097607560456,8.03444618213689e-06,3.6408826417755336e-05,0.000306031754007563,0.0025928046088665724,0.023710517212748528,8.165517101588193e-06,9.293853509007022e-05,7.346156053245068e-05,0.00016560076619498432,0.00012907778727822006,9.628756743040867e-06,0.0022580588702112436,0.000614953285548836,6.368910544551909e-05,0.0007899353513494134,1.6593289728916716e-06,7.230392384371953e-06,0.002725630532950163,2.9902394089731388e-05,3.5057246350334026e-06,2.9965383419039426e-06,3.3981130400206894e-05,4.288732088753022e-05,1.828693348215893e-05,0.0001714303798507899,2.4853004561009584e-06,2.7330055672791786e-05,3.86188221455086e-05,1.5229554264806211e-05,0.00023937239893712103,1.173683449451346e-05,0.0006371334311552346,1.0551401601333055e-06,8.541449460608419e-06,3.229210778954439e-05,4.257666660123505e-05,2.4469130949000828e-05,0.00022877480660099536,2.2369004000211135e-05,1.908040758280549e-06,4.5802855311194435e-05,0.0023691507522016764,0.006450982764363289,0.00026152230566367507,0.0015528101939707994,2.106430883941357e-06,4.092009112355299e-05,6.106738055677852e-06,0.00031170123838819563,4.991119112673914e-06,2.2042197542759823e-06,0.001986626535654068,1.3506887626135722e-05,1.3985562645757454e-06,4.734980620924034e-07,1.5989357962098438e-06,5.433922069641994e-06,3.006202859978657e-07,0.0005199226434342563,1.3659573028235172e-07,0.00041373391286469996,0.0003543321508914232,0.0001592788757989183,2.344775793972076e-06,5.113884253660217e-05,7.448712949553737e-06,3.226578701287508e-05,6.52046355753555e-06,3.8630976632703096e-05,0.0004566030402202159,3.408503516766359e-06,0.00019612349569797516,0.0003837612457573414
207,0.0003221691004000604,1.0983351330651203e-06,4.370596684566408e-07,4.2795245462912135e-06,6.276141562011617e-08,2.09396671380091e-06,2.4460368877043948e-06,3.934625055990182e-06,3.1732834031572565e-06,6.034389116393868e-06,4.282948111722362e-07,8.577271364629269e-05,0.0029430321883410215,0.00014952408673707396,2.291063174197916e-05,1.8859732335840818e-06,1.1863627150887623e-05,0.0008840947411954403,1.0734003808465786e-05,5.751597564085387e-05,0.0008601313456892967,3.554754641754698e-07,9.964445780497044e-06,7.881243959673156e-07,2.2868785890750587e-05,2.3377256752610265e-07,8.904247806640342e-05,2.0473558492994925e-07,1.6400400681959582e-07,8.986399180344051e-09,6.031106636328332e-07,3.3127116694231518e-06,5.851045898452867e-06,4.781643656315282e-05,2.1447410514241483e-09,2.128046503457881e-07,4.6419433630262574e-08,8.42598737449407e-08,5.21635797667841e-07,2.6668121222428454e-07,2.7410983420850243e-06,0.00021707607083953917,8.996899850899354e-06,0.00020051360479556024,9.418528748028621e-07,5.8812751376535743e-05,2.135935233127384e-07,0.001581047778017819,0.9894813299179077,7.968535646796227e-05,0.00025866334908641875,2.1609440903347377e-09,5.709935066988692e-07,0.0002771345025394112,0.0004471917636692524,5.122286893310957e-06,1.5957047025949578e-06,3.302889695078193e-07,2.062362000287976e-06,1.0081553227792028e-06,9.471687008044682e-06,1.1377601367712487e-06,5.867829031558358e-07,4.285666932446475e-08,3.0303209541671094e-07,2.90998777927598e-05,1.6367370392345038e-07,2.1527338134319507e-08,1.1127465313620633e-06,1.9100645658909343e-05,7.5669577199732885e-06,1.135270508711983e-06,7.081101927042255e-08,1.8340385850024177e-06,1.3058953300060239e-05,8.054534532675461e-07,2.883911520257243e-06,9.082015708372637e-07,5.4149460027019813e-08,2.491848135832697e-06,4.313443241699133e-06,1.9877461454598233e-07,1.10811765807739e-06,1.723728473734809e-06,7.562903192592785e-06,0.0002970404748339206,4.8373945901403204e-05,1.5745465020700067e-07,3.052202401931936e-08,4.5067181417834945e-06,3.595950204271503e-07,1.5253790479619056e-06,2.739009323704522e-05,2.1210524209891446e-05,2.3514614440500736e-05,0.0011332121212035418,1.3399026954630244e-07,3.7253737446008017e-06,0.00015111517859622836
208,1.5004240594862495e-05,2.3120092009776272e-05,0.0009628545958548784,3.601263233576901e-05,3.4950287499668775e-06,1.1865663509524893e-05,1.5841787899262272e-05,1.8465476387063973e-05,9.45882788982999e-07,2.1416079221125983e-07,4.474091383599443e-06,7.459876769644325e-07,3.5213527098676423e-06,1.0822965350598679e-06,6.896149898238946e-06,6.85312261339277e-06,2.2572501620743424e-05,1.5684932463955192e-07,0.004270527046173811,0.00028471482801251113,6.4508558352827094e-06,1.4553755818269565e-06,3.962713890359737e-06,9.002853039419279e-05,0.00010330626537324861,7.979444490047172e-06,6.122570084698964e-06,2.4998089429573156e-05,0.001646318007260561,0.010518920607864857,0.000310420902678743,1.3306109394761734e-05,2.8064498565072427e-06,2.3012719907455903e-07,0.0002338556805625558,4.5823144319001585e-06,0.00046314464998431504,0.0016336495755240321,8.540288399672136e-05,1.764103399182204e-05,0.0034368622582405806,1.3742860005550028e-07,0.00011473061749711633,0.0007837394368834794,7.170198387029814e-06,6.121305773376662e-07,6.5565143358981e-07,0.00021187972743064165,1.3922105779329286e-07,0.02425464428961277,3.8016121379769174e-06,3.1626850613974966e-06,6.604658665310126e-06,1.1402845530028571e-06,0.00018307691789232194,8.734357106732205e-05,3.022048531420296e-06,0.00028375093825161457,0.0001217939643538557,4.404048377182335e-05,1.9985009203082882e-05,0.0036228930111974478,2.6183274712821003e-06,2.9262570024002343e-05,1.4411042457140866e-06,1.788647637113172e-06,1.4385735767064034e-06,0.07182443141937256,0.00010299049608875066,0.021139223128557205,0.00042943740845657885,5.18237493452034e-06,0.01523790042847395,0.0004413414280861616,1.5871698622049735e-07,1.7668738792053773e-06,2.606501948321238e-05,0.0007440753979608417,5.7177580856659915e-06,2.7672764190356247e-05,3.753230339498259e-05,0.00010743636812549084,2.4341072276001796e-05,2.0801167011086363e-07,0.00023090466856956482,7.91141610534396e-06,0.00035107365692965686,0.00020409726130310446,0.0005600288859568536,0.000346819608239457,0.8332507014274597,4.93326706418884e-06,4.159704258199781e-05,7.03358978171309e-07,0.0002344523381907493,6.474075780715793e-05,0.0003879580763168633,4.5485001464840025e-05,2.1398869648692198e-05
209,2.3163006517279427e-06,1.1766769603127614e-05,0.0006798662943765521,4.707499556388939e-06,2.309826413693372e-06,3.1312090413848637e-06,5.338270966603886e-06,1.1966524198214756e-06,1.848350075306371e-05,2.5658970059794228e-08,0.00020127710013184696,0.00032058212673291564,7.754381385893794e-07,6.51281268915227e-08,3.14853350573685e-05,6.361916894093156e-05,4.028218256735272e-07,1.0764696156684295e-07,9.308076187153347e-06,3.1218954088529927e-09,0.0004885586095042527,2.0524368665064685e-05,0.004803376737982035,0.011446592397987843,9.514254998066463e-06,0.961833655834198,1.936425405801856e-06,1.7422395103494637e-05,0.0005355232860893011,0.0010250804480165243,4.169418753008358e-05,0.002931589260697365,0.0003660432994365692,0.000202910479856655,0.00013461898197419941,6.246519205888035e-06,2.469027094775811e-05,1.4851697471840453e-07,3.50685445482668e-06,0.012038489803671837,5.124219387653284e-05,8.348799696022979e-08,1.3057122316695313e-07,1.1959114999626763e-05,0.00012448226334527135,3.67671577805595e-06,8.609088581579272e-06,4.4903407570018317e-07,2.57086099963999e-07,4.397284669721557e-08,1.0714760492192e-06,1.2254398825461976e-05,0.0014977798564359546,2.5975250395049443e-08,1.3541361454372236e-07,5.107099809720239e-07,1.7301704247074667e-07,2.6133427581953583e-06,1.1177341718848766e-07,2.1379539703048067e-06,6.961096005397849e-06,3.4562183373054722e-06,0.0003585029044188559,1.2307898941799067e-05,7.257984179886989e-06,5.6426301853207406e-06,1.145092483056942e-06,2.076123382721562e-05,2.739185674727196e-06,1.7732148194227193e-07,0.00021777028450742364,1.8924783944385126e-05,3.816614935203688e-06,2.5725641989993164e-06,1.8624585891302559e-06,2.6838492885872256e-06,1.5089548810465203e-07,9.650659194448963e-05,7.781220574543113e-07,4.177041773800738e-06,3.963896233472042e-08,7.474005542462692e-05,4.692184063515015e-08,6.846331643828307e-07,1.993681024714533e-07,8.545383423097519e-08,6.728596417815425e-07,2.449405201332411e-06,1.5766246974635578e-07,1.9640731352410512e-07,1.6805714153633744e-07,1.6646410585963167e-05,1.3817175386066083e-05,2.5537860892654862e-06,1.6479168607475003e-07,1.6035374983403017e-07,0.00011086843733210117,9.843460020420025e-07,4.774457238454488e-07
210,2.5231434719330537e-09,1.3279958466227981e-06,1.2815040406621847e-07,8.665023415233009e-06,2.8121741380005005e-08,1.013572443753219e-07,1.2710911789781676e-07,8.548397545382613e-08,6.989385781253077e-08,1.3600744142028276e-10,1.3634640936288633e-06,1.8850583671792265e-07,9.97814098013805e-09,2.7668161095562027e-09,2.7677006073645316e-05,1.553459760827991e-08,8.419009418503265e-07,9.612343560005954e-11,1.546389821749372e-10,4.2519535115026486e-10,3.373714463350552e-08,0.9996030926704407,3.6028129670739872e-06,2.2658257421426242e-06,1.339658273202815e-09,7.688218465773389e-05,7.170384037635813e-07,1.5942812581215549e-07,1.749139642015507e-07,5.741684461213481e-08,9.711979664928094e-09,3.705002018250525e-05,1.0164067134610377e-05,1.3496389783540508e-07,4.294270183891058e-06,1.8845963722924353e-07,6.102856059442274e-05,3.6562748384483257e-09,2.464565795889939e-07,1.783430860768931e-07,1.2221021528091569e-08,2.3740069821087673e-07,1.0927041671493498e-07,8.425214303997564e-08,8.757031650930003e-07,3.3067939853026473e-07,4.384608473628759e-06,2.5918897583743217e-10,6.132548358017686e-10,6.106648520187719e-10,9.94959226119363e-10,1.8593374988995492e-05,5.419457238531322e-07,2.6657891449843873e-09,3.816624172259253e-08,1.0947354134316356e-08,7.158839632204206e-10,1.556229456411984e-08,1.1006417111047995e-08,2.3132643023338062e-10,2.2761987850117293e-09,3.1054651117301546e-07,7.672383048884512e-07,1.279503725193365e-09,3.822711732937023e-06,1.9460756561784365e-08,7.246065791832734e-08,3.885253008206746e-09,6.26407654635841e-07,1.3959472466851253e-09,1.0240242431791557e-08,4.285108268220483e-09,3.297208062136292e-09,5.455621732153304e-09,1.1347333384037483e-06,8.001849849392784e-09,2.6358740967680205e-08,2.7932037482969463e-07,2.2143934685914246e-08,1.561697047236521e-07,1.6338124186887626e-09,2.430088130722652e-08,1.0814040635187538e-11,2.8214918756930274e-07,3.286059424567611e-08,9.138128448382687e-11,7.165492643679272e-10,5.523487778269498e-10,6.09994899036792e-08,1.3738353510373003e-10,2.0992736438074644e-07,4.3463025178880343e-08,6.630983989452943e-05,6.360110546665965e-06,5.219810554990545e-05,1.5810984521635874e-08,7.941445545611714e-08,1.0477577916390146e-06,2.4143291810219125e-08
213,1.616605738163912e-09,4.2667875277402345e-07,1.063707827597682e-06,5.722051099610326e-08,4.527007035903807e-08,1.1698564783557686e-08,6.943251378288551e-07,5.014503923206348e-09,3.629525124893007e-09,5.381288659123129e-08,2.1731414445724795e-09,4.015245025357217e-08,2.5713081663880644e-10,2.2252544695788856e-08,4.313688073409594e-09,4.821612620276028e-08,4.151781354266859e-07,1.7593803081084047e-09,5.439998318479411e-08,0.00016255734954029322,9.848535142964465e-08,1.4677739272883628e-06,2.5234527129214257e-05,2.115270262947888e-06,1.255657753063133e-05,3.33462196522305e-07,3.2877076616699696e-09,2.022483869268399e-08,4.153286283781199e-07,0.00035745996865443885,2.24389586946927e-05,2.6273983166902326e-07,2.034295398800623e-08,3.0938531381252687e-06,1.1293050192762166e-05,1.1973157576505855e-08,2.0622925148927607e-05,0.9956892132759094,0.0021205651573836803,9.298419900005683e-05,0.0003603700897656381,3.563129524764008e-08,6.091487136927753e-08,1.103384079215175e-06,1.5613341730613683e-09,1.0250407740386436e-06,4.466621239540558e-10,7.971925697347615e-07,5.1319926086534906e-08,1.3985248514813975e-09,4.921265826851595e-06,7.811098612364731e-08,1.922974490753404e-08,8.040600962821998e-10,1.1357020213154101e-07,3.9195265344460495e-07,1.401964766500896e-09,0.0002664513303898275,1.924345838233421e-07,5.858285021531628e-07,0.00013439386384561658,1.3165757195565675e-07,2.752179852905101e-07,1.738224852942949e-07,2.6396683949769795e-08,2.403949750373613e-08,7.781424393726866e-10,1.359531552225235e-06,1.7988406398217194e-05,6.057458534769466e-08,2.9019743053027014e-08,1.5281702292480048e-10,2.127451125488733e-06,1.8953345837235958e-10,2.483331854818971e-06,3.4553926386848843e-09,1.8126567624676682e-07,1.8974155580053775e-07,9.015109014853806e-08,7.827876657984234e-08,5.869759539534058e-11,1.0141179984657356e-07,8.657248251608962e-09,1.6049477719048966e-11,0.000519149994943291,1.0890205404123776e-09,1.7226135184955638e-07,6.578451575478539e-06,1.4129929581940814e-07,9.06133923450625e-09,0.00014895224012434483,1.4496856692858273e-07,4.981301149342698e-09,1.6511267353358505e-10,3.1089479080037563e-07,1.2187092579551972e-07,2.0064348404957855e-08,2.0060906535945833e-06,5.50914705854666e-07
220,8.254391445916553e-07,4.327735950937495e-06,3.2376185117755085e-05,3.5033203005241376e-08,0.00043363499571569264,0.0010435276199132204,3.818333880190039e-07,6.117003295003087e-07,7.12795937829469e-08,8.227016223827377e-06,2.7562439299799735e-06,2.0215636595821707e-06,2.876525968531496e-07,1.0320810361008625e-05,1.6330251355611836e-06,6.424920229619602e-06,8.93980723049026e-06,4.7204139264067635e-08,3.802140327024972e-06,8.646540550216741e-08,1.4056923873795313e-06,1.425846107849793e-06,2.2276999516179785e-06,8.767192412051372e-07,8.104396442831785e-08,1.3782566838926869e-06,6.547243174281903e-06,1.998055495278095e-06,0.00032499231747351587,1.092677507585904e-06,2.3650041214295925e-07,6.1167320382082835e-06,1.4583727534045465e-05,3.9678155872024945e-07,1.6563545202075147e-08,0.00028713064966723323,2.5653275770309847e-07,8.41266789564088e-09,1.2775096536188357e-08,1.2996356213434979e-09,4.91073883779336e-08,1.4674710335782493e-08,1.6686515209585195e-06,4.895616712019546e-08,4.614255431079073e-06,1.211867384220966e-09,1.5722926036687568e-05,8.39411654851574e-07,1.0641122649701629e-08,0.00013157087960280478,1.3177693745092256e-06,1.6052888895501383e-05,2.2519277820265415e-07,1.5137605942072696e-06,0.0005976018728688359,0.0003540927136782557,0.9796241521835327,2.435605317430145e-08,5.637152611370766e-08,2.7035932816943387e-06,1.2555745332321067e-09,2.6167701435042545e-05,7.524089085109154e-08,0.00012306588178034872,0.00034733020584098995,3.6105832350585843e-06,0.0002822206588461995,2.14473644177815e-07,0.00040295449434779584,3.7438418075907975e-05,0.005146349314600229,0.00016417964070569724,8.11430345493136e-06,2.3837733920117898e-07,0.00022900437761563808,9.31118629523553e-05,8.806023856777756e-07,6.451835361076519e-05,3.10023024212569e-05,7.260196888125847e-10,0.0017847171984612942,5.726001361949784e-08,7.081979219947243e-06,6.026307346473914e-06,8.364800123672467e-06,1.4039641200724873e-06,2.5548379198880866e-06,9.854687050392386e-06,0.008233342319726944,1.568617153679952e-05,1.1854485393314462e-07,5.2116249094069644e-08,1.8652611899483418e-08,7.284065759449732e-07,1.0688777640766034e-09,1.5008156140083884e-07,1.0232496805429037e-07,6.497106710412481e-07,5.0880298658739775e-06
